round,cid,loss,accuracy,f1,adaptive_epochs,selected
13,S17,0.09711030470063613,1.0,1.0,0,True
13,S2,0.2594019201674971,0.8620689655172413,0.8064516129032258,0,True
13,S3,0.14372785824843162,0.9659090909090909,0.9523809523809523,0,True
13,S4,0.0877647037548977,0.9772727272727273,0.9696969696969697,0,True
13,S5,0.0740095864593412,0.989010989010989,0.9850746268656716,0,True
13,S6,0.11832486122874322,0.9777777777777777,0.96875,0,True
13,S7,0.14634306779820655,0.9888888888888889,0.9836065573770492,0,True
13,S8,0.22987551424355215,0.967032967032967,0.9473684210526316,0,True
13,S9,0.20437517580974587,0.9777777777777777,0.9696969696969697,0,True
14,S10,0.05104654030759226,0.9893617021276596,0.9863013698630138,0,True
14,S11,0.12441917329425638,1.0,1.0,0,True
14,S13,0.19438744852017167,0.978021978021978,0.9696969696969697,0,True
14,S14,0.09725073306312568,0.9891304347826086,0.9866666666666666,0,True
14,S15,0.21108230970724978,0.967391304347826,0.9577464788732395,0,True
14,S16,0.08651295713625247,1.0,1.0,0,True
14,S17,0.09327067231701994,1.0,1.0,0,True
14,S2,0.25652610960237987,0.8735632183908046,0.8253968253968254,0,True
14,S3,0.14002620620150008,0.9659090909090909,0.9523809523809523,0,True
14,S4,0.08516077930875547,0.9772727272727273,0.9696969696969697,0,True
14,S5,0.07065830067646114,0.989010989010989,0.9850746268656716,0,True
14,S6,0.11872311739366694,0.9777777777777777,0.96875,0,True
14,S7,0.13982216208207193,0.9888888888888889,0.9836065573770492,0,True
14,S8,0.21880534768967358,0.967032967032967,0.9473684210526316,0,True
14,S9,0.1964552824895892,0.9777777777777777,0.9696969696969697,0,True
15,S10,0.047589722905807236,0.9893617021276596,0.9863013698630138,0,True
15,S11,0.1177588596501371,1.0,1.0,0,True
15,S13,0.18650393324241551,0.989010989010989,0.9850746268656716,0,True
15,S14,0.09579551131205433,0.9891304347826086,0.9866666666666666,0,True
15,S15,0.196247354776698,0.9782608695652174,0.9714285714285714,0,True
15,S16,0.08408832275396226,1.0,1.0,0,True
15,S17,0.09035747923030815,1.0,1.0,0,True
15,S2,0.2544527494691322,0.9080459770114943,0.8787878787878789,0,True
15,S3,0.13686236996469922,0.9659090909090909,0.9523809523809523,0,True
15,S4,0.08309515567790897,0.9772727272727273,0.9696969696969697,0,True
15,S5,0.06771935989248927,0.989010989010989,0.9850746268656716,0,True
15,S6,0.11915875322146034,0.9777777777777777,0.96875,0,True
15,S7,0.1339849168728848,0.9888888888888889,0.9836065573770492,0,True
15,S8,0.20898041996578487,0.967032967032967,0.9473684210526316,0,True
15,S9,0.1894642652346828,0.9777777777777777,0.9696969696969697,0,True
