round,cid,loss,accuracy,f1,adaptive_epochs,selected
12,S17,0.0119837575135191,1.0,1.0,0,True
12,S2,1.1103576522087808,0.632183908045977,0.4482758620689656,0,True
12,S3,0.4306045549107417,0.8409090909090909,0.7741935483870969,0,True
12,S4,0.022037633486657972,0.9886363636363636,0.9846153846153847,0,True
12,S5,0.08609285670062859,0.9560439560439561,0.9375,0,True
12,S6,0.05135558184956843,0.9666666666666667,0.9538461538461539,0,True
12,S7,0.004509089595684556,1.0,1.0,0,True
12,S8,0.734853097044963,0.7472527472527473,0.5306122448979592,0,True
12,S9,0.017912934577876835,1.0,1.0,0,True
13,S10,0.005132213407293894,1.0,1.0,0,True
13,S11,0.05473469763305452,1.0,1.0,0,True
13,S13,0.01672845255654502,1.0,1.0,0,True
13,S14,0.012752247084298894,1.0,1.0,0,True
13,S15,0.005306303788097018,1.0,1.0,0,True
13,S16,0.01479881113803849,1.0,1.0,0,True
13,S17,0.012496996133599938,1.0,1.0,0,True
13,S2,1.0902890856134018,0.632183908045977,0.4482758620689656,0,True
13,S3,0.4286883095817753,0.8409090909090909,0.7741935483870969,0,True
13,S4,0.021780401121715812,0.9886363636363636,0.9846153846153847,0,True
13,S5,0.09241628138119966,0.945054945054945,0.9206349206349206,0,True
13,S6,0.04936032118728843,0.9888888888888889,0.9841269841269841,0,True
13,S7,0.004311198082333604,1.0,1.0,0,True
13,S8,0.7085974959962907,0.7472527472527473,0.5306122448979592,0,True
13,S9,0.017738073337544933,1.0,1.0,0,True
14,S10,0.005054157873994688,1.0,1.0,0,True
14,S11,0.05372147829644209,1.0,1.0,0,True
14,S13,0.016244653394567998,1.0,1.0,0,True
14,S14,0.01284632573911169,1.0,1.0,0,True
14,S15,0.005237441110678802,1.0,1.0,0,True
14,S16,0.014520987654834568,1.0,1.0,0,True
14,S17,0.01296002250057472,1.0,1.0,0,True
14,S2,1.0715720146753096,0.632183908045977,0.4482758620689656,0,True
14,S3,0.42701527459631383,0.8409090909090909,0.7741935483870969,0,True
14,S4,0.02156699703200251,0.9886363636363636,0.9846153846153847,0,True
14,S5,0.09931898834020358,0.945054945054945,0.9206349206349206,0,True
14,S6,0.04738717578676211,1.0,1.0,0,True
14,S7,0.004120939352425261,1.0,1.0,0,True
14,S8,0.6855870686360495,0.7472527472527473,0.5306122448979592,0,True
14,S9,0.01756371014094667,1.0,1.0,0,True
15,S10,0.004968021785148535,1.0,1.0,0,True
15,S11,0.052827885409362604,1.0,1.0,0,True
15,S13,0.01571300182985197,1.0,1.0,0,True
15,S14,0.01295217143428994,1.0,1.0,0,True
